material_id,formula,density,energy_above_hull,formation_energy_per_atom,magnetic_ordering,total_magnetization,magnetization_per_volume,magnetization_per_formula_unit,volume,nsites,crystal_system,space_group,is_stable,density_atomic,composition,elements,nelements,avg_atomic_weight,cell_mass,magnetic_performance_index
mp-753940,KLiMnS2,2.4995480942779977,0.0,-1.230994826702873,FM,5.0016011,0.045598972588481806,5.0016011,109.686705995288,5,Tetragonal,I-4m2,True,21.9373411990576,"{'K': 1.0, 'Li': 1.0, 'Mn': 1.0, 'S': 2.0}","[Element K, Element Li, Element Mn, Element S]",4,0.11394033905920081,0.5697016952960041,8.779333362175237
mp-1210931,LiFeCl4,2.3236294823165373,0.0,-1.5214311168055552,FM,19.9999994,0.03419687235966315,4.99999985,584.8487893761583,24,Monoclinic,P2_1/c,True,24.368699557339927,"{'Li': 4.0, 'Fe': 4.0, 'Cl': 16.0}","[Element Cl, Element Fe, Element Li]",3,0.09535303584210562,2.288472860210535,8.739452299277012
mp-1193931,K3FeS3,2.2997934309857277,0.0,-1.1246718906071393,FM,20.001673,0.025713040291968088,5.00041825,777.880514045936,28,Monoclinic,P2_1/c,True,27.781446930212002,"{'K': 12.0, 'Fe': 4.0, 'S': 12.0}","[Element Fe, Element K, Element S]",3,0.08278162893253516,2.3178856101109844,8.629275281208672
mp-1211520,KFeBr4,3.3396615722668055,0.0,-1.316606997041666,FM,19.999999,0.024256977291558977,4.99999975,824.5049974532344,24,Orthorhombic,Pnna,True,34.35437489388477,"{'K': 4.0, 'Fe': 4.0, 'Br': 16.0}","[Element Br, Element Fe, Element K]",3,0.0972121187645676,2.3330908503496226,8.57231898920821
mp-541448,Rb3(FeS2)2,3.277995989943241,0.0,-1.0366694399999987,FM,35.9999993,0.03579404829662935,8.999999825,1005.7537778812809,36,Orthorhombic,Pnma,True,27.93760494114669,"{'Rb': 12.0, 'Fe': 8.0, 'S': 16.0}","[Element Fe, Element Rb, Element S]",3,0.11733274906165583,4.22397896621961,8.522769546889906
mp-676780,LiMn9Se10,5.345580236229726,0.00152754000000499,-0.978702217381823,FM,43.9992387,0.10971607357176748,43.9992387,401.0281927489796,20,Triclinic,P-1,False,20.05140963744898,"{'Li': 1.0, 'Mn': 9.0, 'Se': 10.0}","[Element Li, Element Mn, Element Se]",3,0.266593737442083,5.33187474884166,8.252114082304495
mp-568508,CsRb(MnCl3)2,3.3020983821527534,0.0,-1.8396155514267232,FM,80.0000018,0.0367595234443661,10.000000225,2176.3068262045463,80,Hexagonal,P6_3/mmc,True,27.203835327556828,"{'Cs': 8.0, 'Rb': 8.0, 'Mn': 16.0, 'Cl': 48.0}","[Element Cl, Element Cs, Element Mn, Element Rb]",4,0.12138356016321741,9.710684813057393,8.238348102126501
mp-667308,Cs3(FeS2)2,3.7861206161897494,0.005357636055553172,-1.0352094940517236,FM,35.998735,0.032129099778595446,8.99968375,1120.4402005680386,36,Orthorhombic,Pnma,False,31.123338904667737,"{'Cs': 12.0, 'Fe': 8.0, 'S': 16.0}","[Element Cs, Element Fe, Element S]",3,0.12164892165929936,4.379361179734777,8.220088164132688
mp-541998,K3(FeSe2)2,3.517334935181895,0.0,-0.957346821791667,FM,36.0148334,0.03500492073036181,9.00370835,1028.8505915330422,36,Orthorhombic,Pnma,True,28.579183098140064,"{'K': 12.0, 'Fe': 8.0, 'Se': 16.0}","[Element Fe, Element K, Element Se]",3,0.12307331959431701,4.430639505395413,8.12858580711496
mp-568864,RbCrCl3,2.839136314640023,0.021571579999997148,-1.7380090395000003,FM,15.9995314,0.028048518424399736,3.99988285,570.423405540088,20,Monoclinic,C2,False,28.521170277004398,"{'Rb': 4.0, 'Cr': 4.0, 'Cl': 12.0}","[Element Cl, Element Cr, Element Rb]",3,0.09954487445871452,1.9908974891742903,8.036341141118061
mp-621925,Mn2GeS4,3.6305958955516835,0.04334983535713377,-0.7185546969088666,FM,39.9764681,0.07031138396130712,9.994117025,568.5632375263634,28,Orthorhombic,Pnma,False,20.305829911655838,"{'Mn': 8.0, 'Ge': 4.0, 'S': 16.0}","[Element Ge, Element Mn, Element S]",3,0.17879574050148372,5.006280734041544,7.985262957422527
mp-1221883,Mn2InAgTe4,5.239747393777412,0.0,-0.398591333857758,FM,10.0001221,0.03743332527886794,10.0001221,267.1449043199302,8,Tetragonal,I-42m,True,33.39311303999128,"{'Mn': 2.0, 'In': 1.0, 'Ag': 1.0, 'Te': 4.0}","[Element Ag, Element In, Element Mn, Element Te]",4,0.15691101897275464,1.2552881517820371,7.966395672422772
