material_id,formula,density,energy_above_hull,formation_energy_per_atom,magnetic_ordering,total_magnetization,magnetization_per_volume,magnetization_per_formula_unit,volume,nsites,crystal_system,space_group,is_stable,density_atomic,composition,elements,nelements,avg_atomic_weight,cell_mass,magnetic_performance_index,score_performance,score_stability,score_is_stable_bonus,score_simplicity,composite_score
mp-1076428,Sr5Ca3Fe4(CoO5)4,4.62140084825603,0.0466682135503457,-2.240145008680555,FM,129.9412232,0.0675987846919964,32.4853058,1922.2420017172997,144,Triclinic,P1,False,13.34890278970347,"{'Sr': 20.0, 'Ca': 12.0, 'Fe': 16.0, 'Co': 16.0, 'O': 80.0}","['Ca', 'Co', 'Fe', 'O', 'Sr']",5,0.3462008017483427,49.852915451761355,2.6064919578421373,0.4278297806658752,0.06606847357662024,0.0,0.4,0.23095245433933617
mp-1221742,Mn3VP4,5.686700961890582,0.0393500531250001,-0.6255390115455661,FM,4.8650352,0.0490529112840242,4.8650352,99.17933661124944,8,Monoclinic,Pm,False,12.397417076406178,"{'Mn': 3.0, 'V': 1.0, 'P': 4.0}","['Mn', 'P', 'V']",3,0.4587004637210342,3.669603709768274,1.3257658278057536,0.21761129997654907,0.2125206348379667,0.0,0.8,0.23080071044200967
mp-1218733,Sr9Fe(PO4)7,3.7896676561171225,0.0224694870277781,-3.176724565833333,FM,2.0071595,0.0015175746390539,1.00357975,1322.6100702705664,90,Monoclinic,Cc,False,14.695667447450738,"{'Sr': 18.0, 'Fe': 2.0, 'P': 14.0, 'O': 56.0}","['Fe', 'O', 'P', 'Sr']",4,0.2578765251505822,23.2088872635524,0.0864823667419883,0.014195222004568152,0.5503371412500172,0.0,0.6,0.2307792311768324
mp-1227118,Ca6Co3RhO12,4.553948332471941,0.0318483970454535,-2.359387740454544,FM,8.0001661,0.03080752709139,8.0001661,259.6821898839086,22,Trigonal,R-3,False,11.803735903814028,"{'Ca': 6.0, 'Co': 3.0, 'Rh': 1.0, 'O': 12.0}","['Ca', 'Co', 'O', 'Rh']",4,0.3858056779295161,8.487724914449355,0.9425571847151474,0.1547114052619492,0.36264493958590976,0.0,0.6,0.2306780439805526
mp-1178211,FeSn(PO4)2,3.933111579748035,0.0334558963888991,-2.3748788849404754,FM,7.9997366,0.0259919007667136,3.9998683,307.77805254799995,24,Monoclinic,P2_1/m,False,12.82408552283333,"{'Fe': 2.0, 'Sn': 2.0, 'P': 4.0, 'O': 16.0}","['Fe', 'O', 'P', 'Sn']",4,0.3066972356621543,7.360733655891703,1.0868123985979066,0.17838946662319113,0.3304754134494715,0.0,0.6,0.23049841068411792
mp-775270,MnCo(PO4)2,3.557330471617026,0.0457984762500141,-2.236406698518062,FM,15.9996853,0.056409055506812,7.99984265,283.6368231350348,24,Monoclinic,P2_1/m,False,11.818200963959782,"{'Mn': 2.0, 'Co': 2.0, 'P': 4.0, 'O': 16.0}","['Co', 'Mn', 'O', 'P']",4,0.3010043984245394,7.224105562188946,2.2147634973307344,0.36353144249646785,0.08347379130128008,0.0,0.6,0.23045471438897117
mp-861528,V3CoO8,3.636889738010359,0.0379468150000015,-2.209181619583333,FM,15.9999995,0.0257856360263639,3.999999875,620.5004787797802,48,Orthorhombic,Iba2,False,12.927093307912088,"{'V': 12.0, 'Co': 4.0, 'O': 32.0}","['Co', 'O', 'V']",3,0.2813385539488899,13.504250589546718,1.1848121000053993,0.19447514478242842,0.24060245379599535,0.0,0.8,0.22997079405177
mp-1218557,Sr3CoSb2O9,5.8988671182746035,0.0266496461666667,-2.437723356666666,FM,6.0008933,0.015026944815849,3.00044665,399.342206518973,30,Orthorhombic,Immm,False,13.311406883965766,"{'Sr': 6.0, 'Co': 2.0, 'Sb': 4.0, 'O': 18.0}","['Co', 'O', 'Sb', 'Sr']",4,0.4431437765890902,13.294313297672709,0.451387985647255,0.07409085699023381,0.46668314834404806,0.0,0.6,0.22964128729930794
mp-1274148,CrBiO4,5.887420030217493,0.0298358381249919,-1.758149844583335,FM,3.9994349,0.0109085195438266,0.999858725,366.63406834737407,24,Monoclinic,P2/c,False,15.27641951447392,"{'Cr': 4.0, 'Bi': 4.0, 'O': 16.0}","['Bi', 'Cr', 'O']",3,0.3853926651228287,9.249423962947889,0.4323982678295717,0.07097388331824431,0.40292058079030235,0.0,0.8,0.22926572756438843
mp-1228169,Ba4NbCo2MoO12,6.324614194041181,0.0269131021250004,-2.5931028175,FM,7.0,0.0254399395061372,7.0,275.1578870032801,20,Tetragonal,P4/mmm,False,13.757894350164005,"{'Ba': 4.0, 'Nb': 1.0, 'Co': 2.0, 'Mo': 1.0, 'O': 12.0}","['Ba', 'Co', 'Mo', 'Nb', 'O']",5,0.4597080071316136,9.194160142632272,0.7613528469600827,0.12496851200490053,0.46141082685167967,0.0,0.4,0.22841065285746412
mp-851117,Mn2CrFe3(PO4)6,3.291735422868528,0.0488234781249854,-2.374237633436645,FM,25.9990204,0.0573138299414632,25.9990204,453.625598333836,36,Trigonal,R3,False,12.60071106482878,"{'Mn': 2.0, 'Cr': 1.0, 'Fe': 3.0, 'P': 6.0, 'O': 24.0}","['Cr', 'Fe', 'Mn', 'O', 'P']",5,0.261234100673608,9.40442762424989,2.764551064538999,0.45377361400359467,0.022936984691407022,0.0,0.4,0.22839054100886
mp-774420,Fe2Ni(PO4)3,3.408355049295716,0.0497945838194313,-2.198867691051587,FM,25.2812185,0.0569860408636306,12.64060925,443.6387949901407,36,Trigonal,R-3c,False,12.323299860837242,"{'Fe': 4.0, 'Ni': 2.0, 'P': 6.0, 'O': 24.0}","['Fe', 'Ni', 'O', 'P']",4,0.2765781152601242,9.956812149364474,2.5390876237043054,0.4167660283288098,0.0035030669445046663,0.0,0.6,0.22775733141487534
mp-1042795,ZnNiAs2O7,4.82160554392514,0.0270820329545422,-1.6290265736363632,FM,7.9999999,0.0150470443861297,1.999999975,531.6658670439186,44,Monoclinic,P2_1/c,False,12.08331516008906,"{'Zn': 4.0, 'Ni': 4.0, 'As': 8.0, 'O': 28.0}","['As', 'Ni', 'O', 'Zn']",4,0.3990300244630549,17.557321076374418,0.4556503731520297,0.07479048558712786,0.45803015689473475,0.0,0.6,0.22732524130327156
mp-1044245,MnZn(GeO3)2,4.746227763403967,0.0366888880000022,-2.044003002293105,FM,20.0027859,0.0395251378582267,5.000696475,506.0775745235411,40,Monoclinic,P2_1/c,False,12.651939363088529,"{'Mn': 4.0, 'Zn': 4.0, 'Ge': 8.0, 'O': 24.0}","['Ge', 'Mn', 'O', 'Zn']",4,0.3751383584125352,15.005534336501409,1.3330272319155358,0.21880318737841403,0.2657762839870982,0.0,0.6,0.22725416014749505
mp-1190866,Ca4Ni20H,6.784423646165853,0.0266291254333319,-0.1088718732500007,FM,1.3771697,0.0042141396085258,1.3771697,326.79736029954455,25,Orthorhombic,Cmm2,False,13.071894411981782,"{'Ca': 4.0, 'Ni': 20.0, 'H': 1.0}","['Ca', 'H', 'Ni']",3,0.5190084491462237,12.975211228655592,0.1061385187285843,0.01742158422980307,0.46709381244170034,0.0,0.8,0.22709677742443132
mp-1221713,MnFe4Si3,6.538709203797839,0.0456644806250006,-0.351919912241379,FM,16.7808966,0.0911235814138996,8.3904483,184.15536724547903,16,Orthorhombic,Amm2,False,11.50971045284244,"{'Mn': 2.0, 'Fe': 8.0, 'Si': 6.0}","['Fe', 'Mn', 'Si']",3,0.5681037095232087,9.089659352371338,1.8461524188606857,0.3030275931067265,0.08615533252779191,0.0,0.8,0.2270576370010282
mp-775231,NiSb3(PO4)6,3.4463230596449668,0.0261464760661711,-2.2537574172899157,FM,3.0285189,0.0063246645590102,3.0285189,478.8426124015539,34,Trigonal,R3,False,14.083606247104528,"{'Ni': 1.0, 'Sb': 3.0, 'P': 6.0, 'O': 24.0}","['Ni', 'O', 'P', 'Sb']",4,0.244704587672884,8.319955980878056,0.3640066013522804,0.059748070178741286,0.4767526664219043,0.0,0.6,0.2269250279980678
mp-772175,CrP4O11,2.563255397657763,0.0408804432857214,-2.5161937860044636,FM,15.9990919,0.0175459920299244,3.999772975,911.8374083787196,64,Monoclinic,P2_1/c,False,14.247459505917494,"{'Cr': 4.0, 'P': 16.0, 'O': 44.0}","['Cr', 'O', 'P']",3,0.1799096461087079,11.514217350957308,1.389507546396092,0.2280738703296712,0.18189422962355123,0.0,0.8,0.22579781701893387
mp-1046419,SrCaCo(PO4)2,3.6895777444301943,0.0280478319444128,-2.922207441098902,FM,6.0000246,0.0177011044653085,3.0000123,338.96328965003926,26,Triclinic,P-1,False,13.037049601924586,"{'Sr': 2.0, 'Ca': 2.0, 'Co': 2.0, 'P': 4.0, 'O': 16.0}","['Ca', 'Co', 'O', 'P', 'Sr']",5,0.2830071110480029,7.358184887248077,0.815421831870275,0.13384339914405166,0.43870243774270556,0.0,0.4,0.22514809098043234
mp-1245538,MnZnN2,5.562162666817857,0.0320322999999991,-0.2050725761988143,FM,2.2405604,0.0252931617089269,1.1202802,88.58364271672757,8,Tetragonal,I-42d,False,11.072955339590946,"{'Mn': 2.0, 'Zn': 2.0, 'N': 4.0}","['Mn', 'N', 'Zn']",3,0.5023196153361649,4.018556922689319,0.5575534807904527,0.09151686913070528,0.35896464514165705,0.0,0.8,0.22429614119477925
mp-775167,FeCu(PO4)2,3.4154850739735063,0.0393447958593826,-2.0863759161904754,FM,10.0014175,0.0332512200430323,5.00070875,300.783474623084,24,Monoclinic,P2_1/m,False,12.532644775961831,"{'Fe': 2.0, 'Cu': 2.0, 'P': 4.0, 'O': 16.0}","['Cu', 'Fe', 'O', 'P']",4,0.2725270790826656,6.540649897983975,1.529116778300997,0.25098933986914185,0.2126258440527499,0.0,0.6,0.22418348916348171
mp-1199709,CaMnAl4SiP3(HO4)5,3.162613357732212,0.0174415884650729,-2.739440860803131,FM,10.0001801,0.0146739060364395,5.00009005,681.4940803877749,70,Monoclinic,C2/m,False,9.735629719825356,"{'Ca': 2.0, 'Mn': 2.0, 'Al': 8.0, 'Si': 2.0, 'P': 6.0, 'H': 10.0, 'O': 40.0}","['Al', 'Ca', 'H', 'Mn', 'O', 'P', 'Si']",7,0.3248493881491772,22.739457170442403,0.4397721557310791,0.072184233817913,0.6509562269646106,0.0,0.0,0.2241605616165484
mp-674336,Al2CoO4,4.285419981751976,0.0366731447619042,-2.8483966630952384,FM,17.999944,0.043767466404627,2.9999906666666667,411.26310199434073,42,Trigonal,P3m1,False,9.791978618912877,"{'Al': 12.0, 'Co': 6.0, 'O': 24.0}","['Al', 'Co', 'O']",3,0.4376459700876829,18.38113074368269,0.9792620623291256,0.16073614655904364,0.2660913401092241,0.0,0.8,0.2241218606563847
mp-532705,Ca8Mg5Fe2(SiO3)16,3.2138631464070753,0.024331282373418,-3.2283298722151907,FM,10.000669,0.0109281104723293,10.000669,915.1324948006584,79,Monoclinic,C2,False,11.58395563038808,"{'Ca': 8.0, 'Mg': 5.0, 'Fe': 2.0, 'Si': 16.0, 'O': 48.0}","['Ca', 'Fe', 'Mg', 'O', 'Si']",5,0.2774409061077701,21.917831582513845,0.4562800367522936,0.07489383861654493,0.5130786040839093,0.0,0.4,0.22388111667179075
mp-19069,NiAgO2,6.855811413160727,0.0308373950000007,-0.7994911379166663,FM,0.9994353,0.0207812568533358,0.9994353,48.09311135767859,4,Trigonal,R-3m,False,12.023277839419649,"{'Ni': 1.0, 'Ag': 1.0, 'O': 2.0}","['Ag', 'Ni', 'O']",3,0.5702115100994497,2.280846040397799,0.4381862178762798,0.07192391786239008,0.38287726929590143,0.0,0.8,0.22363274793372648
mp-1217013,TiNi5(BO5)2,4.99555476225714,0.0344974130554769,-2.030250150370372,FM,20.0004655,0.0575287008787223,10.00023275,347.660649284667,36,Orthorhombic,Pmc2_1,False,9.657240257907416,"{'Ti': 2.0, 'Ni': 10.0, 'B': 4.0, 'O': 20.0}","['B', 'Ni', 'O', 'Ti']",4,0.5172859563234689,18.62229442764488,1.0740065128768033,0.17628750760397835,0.309632420409615,0.0,0.6,0.22340472916447585
mp-1199432,Al2FeP2(HO)18,2.2989641399996574,0.0233287526422794,-1.8139541588240424,FM,3.9999764,0.0115881646176654,3.9999764,345.17773365958925,41,Triclinic,P-1,False,8.418969113648519,"{'Al': 2.0, 'Fe': 1.0, 'P': 2.0, 'H': 18.0, 'O': 18.0}","['Al', 'Fe', 'H', 'O', 'P']",5,0.2730695538807314,11.195851709109988,0.3572730779155681,0.05864282914917674,0.5331413845260408,0.0,0.4,0.22339954701748294
mp-32028,Mn(PO3)4,2.5196164686528895,0.0371249478431385,-2.3892843418530862,FM,5.9991707,0.0122737285157416,2.99958535,488.7814401553493,34,Monoclinic,P2_1,False,14.37592471045145,"{'Mn': 2.0, 'P': 8.0, 'O': 24.0}","['Mn', 'O', 'P']",3,0.1752663929034841,5.959057358718459,1.0067314910508207,0.16524498059924117,0.257049786786324,0.0,0.8,0.2232129282755937
mp-510532,Fe2CoAs2(H5O7)2,3.234902748866491,0.0320641600862003,-1.4319441645689657,FM,22.0000116,0.038643300051771,11.0000058,569.3098563147105,58,Monoclinic,P2_1/c,False,9.815687177839836,"{'Fe': 4.0, 'Co': 2.0, 'As': 4.0, 'H': 20.0, 'O': 28.0}","['As', 'Co', 'Fe', 'H', 'O']",5,0.3295645725313757,19.11474520681979,1.150944538468177,0.18891612075376674,0.3583270561560455,0.0,0.4,0.22306456514832035
mp-554541,Sr4Cr3O9,4.95902197359321,0.0412136868489572,-2.7303098407291677,FM,23.99709,0.0367249936304723,7.99903,653.4266620018843,48,Trigonal,P3,False,13.61305545837259,"{'Sr': 12.0, 'Cr': 9.0, 'O': 27.0}","['Cr', 'O', 'Sr']",3,0.3642842702549344,17.485644972236848,1.3723880381937192,0.22526387300077386,0.17522530775989714,0.0,0.8,0.22267314152827872
mp-754908,NbCrO4,4.561149289270861,0.0414621223213842,-2.7145691916666657,FM,2.9999182,0.03944536650374,2.9999182,76.052486410934,6,Tetragonal,I-4m2,False,12.675414401822332,"{'Nb': 1.0, 'Cr': 1.0, 'O': 4.0}","['Cr', 'Nb', 'O']",3,0.3598422224850581,2.1590533349103485,1.389459978358787,0.22806606250854763,0.17025357856072487,0.0,0.8,0.22230249857163653
mp-1229261,Ca17Ni19(PO4)24,3.45309530018181,0.0326485193287036,-2.652096612124543,FM,37.999999,0.0193878106979373,37.999999,1959.9943279847896,156,Triclinic,P1,False,12.564066205030702,"{'Ca': 17.0, 'Ni': 19.0, 'P': 24.0, 'O': 96.0}","['Ca', 'Ni', 'O', 'P']",4,0.2748389927139334,42.874882863373614,0.8862997741846185,0.14547730978135842,0.34663276837830653,0.0,0.6,0.22218075442603533
mp-1274229,Sr2CrOsO6,6.843419716965331,0.0349376129999994,-2.4578142049999996,FM,11.9678673,0.0480288421500956,5.98393365,249.18084143271753,20,Triclinic,P-1,False,12.459042071635876,"{'Sr': 4.0, 'Cr': 2.0, 'Os': 2.0, 'O': 12.0}","['Cr', 'O', 'Os', 'Sr']",4,0.5492733452233047,10.985466904466094,1.089427277336252,0.1788186730106225,0.30082307085789334,0.0,0.6,0.221774390461617
mp-775989,CrFe3Sb2(PO4)6,3.612589812216729,0.0396555509027916,-2.3538485866071435,FM,18.0005728,0.0379145859734272,18.0005728,474.76643454885306,36,Trigonal,R3,False,13.18795651524592,"{'Cr': 1.0, 'Fe': 3.0, 'Sb': 2.0, 'P': 6.0, 'O': 24.0}","['Cr', 'Fe', 'O', 'P', 'Sb']",5,0.2739309769516148,9.861515170258134,1.825335406296274,0.29961068714131384,0.20640696593517124,0.0,0.4,0.2217663646370769
mp-1044357,MgTiMn(PO4)3,3.0543640305588498,0.0296341451388926,-2.818535861955164,FM,7.9993974,0.0178556770901537,3.9996987,448.0030278107543,36,Trigonal,R3c,False,12.444528550298733,"{'Mg': 2.0, 'Ti': 2.0, 'Mn': 2.0, 'P': 6.0, 'O': 24.0}","['Mg', 'Mn', 'O', 'P', 'Ti']",5,0.2454383079450229,8.835779086020825,0.9053414896549336,0.14860281835185535,0.4069568921047133,0.0,0.4,0.22152819497215612
mp-1101238,V4FeCuO12,3.376616666150968,0.0357273684721999,-2.089834510555556,FM,9.9959387,0.0197284386018992,4.99796935,506.67662564221786,36,Monoclinic,C2,False,14.07435071228383,"{'V': 8.0, 'Fe': 2.0, 'Cu': 2.0, 'O': 24.0}","['Cu', 'Fe', 'O', 'V']",4,0.2399127842681879,8.636860233654767,1.1573579321162786,0.18996881565640622,0.2850183618805992,0.0,0.6,0.22149303482674226
mp-504975,MnAl2P2(HO)18,2.2671392527556655,0.0247606594579963,-1.8392814165784577,FM,5.0004225,0.0143131404209612,5.0004225,349.3588655552498,41,Triclinic,P-1,False,8.520947940371947,"{'Mn': 1.0, 'Al': 2.0, 'P': 2.0, 'H': 18.0, 'O': 18.0}","['Al', 'H', 'Mn', 'O', 'P']",5,0.2660665537004446,10.90872870171823,0.4583872820315336,0.07523972201085734,0.5044858432836952,0.0,0.4,0.2214416417894515
mp-698227,CrP2H13(NO5)2,1.950399193185206,0.0255683566964242,-1.4954647173405615,FM,6.0053694,0.011194348093312,3.0026847,536.4644148941422,56,Triclinic,P-1,False,9.579721694538254,"{'Cr': 2.0, 'P': 4.0, 'H': 26.0, 'N': 4.0, 'O': 20.0}","['Cr', 'H', 'N', 'O', 'P']",5,0.2035966445974311,11.401412097456149,0.5267215454250533,0.08645611300399017,0.4883220808984232,0.0,0.4,0.22107906947112302
mp-754800,Ni3O4,5.603808640985208,0.0412067185714288,-1.0055433507142857,FM,8.0040742,0.0562552820086662,4.0020371,142.28129189303422,14,Monoclinic,C2/m,False,10.162949420931016,"{'Ni': 6.0, 'O': 8.0}","['Ni', 'O']",2,0.5513958998402503,7.719542597763504,1.0368586089956846,0.17019004794298118,0.17536475801036835,0.0,1.0,0.22068544658030298
mp-1370897,Ca11(FeN5)2,2.7726182281543914,0.038925369021733,-0.8798821356521745,FM,3.9972903,0.0096363989778108,3.9972903,414.8116230143973,23,Monoclinic,Cm,False,18.035287957147705,"{'Ca': 11.0, 'Fe': 2.0, 'N': 10.0}","['Ca', 'Fe', 'N']",3,0.1537329614443751,3.5358581132206286,1.1305007644549054,0.18556047819144644,0.22101947896843918,0.0,0.8,0.22053003496711032
mp-1224713,Fe2NiP,7.441102237565599,0.0438447100000001,-0.3391139892857131,FM,16.7096432,0.0929668845196139,4.1774108,179.73758383260264,16,Tetragonal,I-4,False,11.233598989537663,"{'Fe': 8.0, 'Ni': 4.0, 'P': 4.0}","['Fe', 'Ni', 'P']",3,0.6623969971240579,10.598351953984926,1.5766265616152952,0.25878759917843475,0.12257286446767814,0.0,0.8,0.22028689901167736
mp-2219669,MgV2(CoO4)2,4.167182840168052,0.0371085851923016,-2.139910131923077,FM,5.9996613,0.0404687100608225,5.9996613,148.2543251559735,13,Monoclinic,C2/m,False,11.404178858151807,"{'Mg': 1.0, 'V': 2.0, 'Co': 2.0, 'O': 8.0}","['Co', 'Mg', 'O', 'V']",4,0.3654084079178847,4.750309302932501,1.2630043471687702,0.20730962595281036,0.2573772386922333,0.0,0.6,0.22013702198879415
mp-1663786,Mg2Ta2CrO8,6.366812707173336,0.0296837089316213,-3.063837166897436,FM,8.0022824,0.0259799980731059,4.0011412,308.0170513285689,26,Triclinic,P-1,False,11.84680966648342,"{'Mg': 4.0, 'Ta': 4.0, 'Cr': 2.0, 'O': 16.0}","['Cr', 'Mg', 'O', 'Ta']",4,0.5374284627182034,13.973140030673289,0.5726903460806736,0.09400143530694065,0.4059650137987544,0.0,0.6,0.21939007826240256
mp-1076502,Sr4Ca4Fe3(CoO4)5,4.528937623857045,0.0479370163055703,-2.217424614861111,FM,126.0028474,0.0664470147940249,31.50071185,1896.2905676137384,144,Triclinic,P1,False,13.16868449731763,"{'Sr': 16.0, 'Ca': 16.0, 'Fe': 12.0, 'Co': 20.0, 'O': 80.0}","['Ca', 'Co', 'Fe', 'O', 'Sr']",5,0.3439172397804472,49.5240825283844,2.5442742392609152,0.41761735978575387,0.04067699608544208,0.0,0.4,0.21925004273993418
mp-773511,Co5NiO12,4.528325592167679,0.0342593699999991,-0.996432388888889,FM,5.0002833,0.0250038053160771,5.0002833,199.98089237980395,18,Monoclinic,C2/m,False,11.110049576655776,"{'Co': 5.0, 'Ni': 1.0, 'O': 12.0}","['Co', 'Ni', 'O']",3,0.4075882435018571,7.336588383033428,0.6815542918509154,0.11187037133076902,0.3143961749492446,0.0,0.8,0.21906700101708101
mp-1076457,Sr6Ca2Fe5(CoO8)3,5.154219644536776,0.0386006610000038,-2.1130744282500005,FM,29.8338322,0.0640455203200619,29.8338322,465.8223096776796,40,Monoclinic,P2,False,11.645557741941987,"{'Sr': 6.0, 'Ca': 2.0, 'Fe': 5.0, 'Co': 3.0, 'O': 24.0}","['Ca', 'Co', 'Fe', 'O', 'Sr']",5,0.4425910513477279,17.703642053909117,1.6851804904975711,0.2766056490075898,0.2275175862518542,0.0,0.4,0.2188975354785922
mp-1217078,Ti2CoNi,6.628512404461266,0.0309167300000003,-0.3609960841666675,FM,0.734281,0.0137377323923733,0.734281,53.44994203029064,4,Tetragonal,P4/mmm,False,13.36248550757266,"{'Ti': 2.0, 'Co': 1.0, 'Ni': 1.0}","['Co', 'Ni', 'Ti']",3,0.4960538517108077,1.984215406843231,0.3700611322075144,0.060741861316303054,0.38128960497340725,0.0,0.8,0.2186836260185434
mp-1204386,CoH8(CO4)2,1.9927180006332852,0.0319613860964906,-1.3544408356140347,FM,9.0130886,0.0164618489588538,3.0043628666666664,547.5137466349054,57,Triclinic,P-1,False,9.605504326928164,"{'Co': 3.0, 'H': 24.0, 'C': 6.0, 'O': 24.0}","['C', 'Co', 'H', 'O']",4,0.2074558433175528,11.824983069100512,0.7622073154211794,0.12510876452062267,0.36038378517530933,0.0,0.6,0.21815864136084184
mp-773505,Al2CrO5,4.095506412469963,0.0332547037499999,-2.876227499375,FM,4.0004242,0.0265291877171703,2.0002121,150.79331650289544,16,Monoclinic,C2/c,False,9.424582281430965,"{'Al': 4.0, 'Cr': 2.0, 'O': 10.0}","['Al', 'Cr', 'O']",3,0.4345557490159796,6.9528919842556745,0.5753611891366461,0.09443982768156194,0.33450171173812515,0.0,0.8,0.21812644459406233
mp-775004,Fe3P6WO24,3.131737676775243,0.0413596310171504,-2.262247221701681,FM,11.9975789,0.0245626075351788,11.9975789,488.44891092352253,34,Trigonal,R3,False,14.366144438927131,"{'Fe': 3.0, 'P': 6.0, 'W': 1.0, 'O': 24.0}","['Fe', 'O', 'P', 'W']",4,0.2179943052980415,7.411806380133413,1.6187118611406637,0.2656954833217269,0.17230465043440896,0.0,0.6,0.21796958845901343
mp-1105327,Cr5Si3C,5.902310650729746,0.0295017599707598,-0.2668286672222216,FM,2.1744309,0.0108476711687721,1.08721545,200.45140253326113,18,Hexagonal,P6_3/mcm,False,11.13618902962562,"{'Cr': 10.0, 'Si': 6.0, 'C': 2.0}","['C', 'Cr', 'Si']",3,0.5300117154107047,9.540210877392685,0.2279227291665765,0.03741125344151549,0.4096062046183946,0.0,0.8,0.2178463627621246
mp-1189692,Cr5Si3B,5.868485175542505,0.0352009030555535,-0.2050061611111099,FM,7.0514012,0.0350941940163912,3.5257006,200.92785708959585,18,Hexagonal,P6_3/mcm,False,11.162658727199767,"{'Cr': 10.0, 'Si': 6.0, 'B': 2.0}","['B', 'Cr', 'Si']",3,0.525724678946147,9.463044221030646,0.7451514581670223,0.12230921486302253,0.2955540694376769,0.0,0.8,0.2175899067765121
mp-1189988,Nb4CrSi3,6.889639537943528,0.027335173868245,-0.5918041004729702,FM,0.1686436,0.0006888549251334,0.0843218,244.81729584400577,16,Tetragonal,I4/mcm,False,15.30108099025036,"{'Nb': 8.0, 'Cr': 2.0, 'Si': 6.0}","['Cr', 'Nb', 'Si']",3,0.4502714247662313,7.204342796259701,0.0234086029453727,0.0038422898001590215,0.452964261675077,0.0,0.8,0.2174261944225867
mp-1227758,Ca2TiCrO6,4.091186437437827,0.0298536800000004,-3.0898869178333337,FM,3.9999843,0.0178523335629852,1.99999215,224.0594646009472,20,Monoclinic,P2_1/c,False,11.20297323004736,"{'Ca': 4.0, 'Ti': 2.0, 'Cr': 2.0, 'O': 12.0}","['Ca', 'Cr', 'O', 'Ti']",4,0.3651875581086728,7.303751162173456,0.5476616345743194,0.08989322076904584,0.40256352642088733,0.0,0.6,0.21672634623388454
mp-1519277,Sr2MnWO6,6.243763691078216,0.0357569869999991,-2.7321225107931033,FM,5.0,0.0368625086494469,5.0,135.63916790223718,10,Cubic,Fm-3m,False,13.563916790223718,"{'Sr': 2.0, 'Mn': 1.0, 'W': 1.0, 'O': 6.0}","['Mn', 'O', 'Sr', 'W']",4,0.4603215861349466,4.603215861349467,1.0861971609852363,0.1782884814764332,0.2844256313093276,0.0,0.6,0.21664308198337154
mp-1099653,Sr2Ca6FeCo7O20,4.350618435810541,0.0455101625231488,-2.170567388888889,FM,111.9999319,0.060926568070959,27.999982975,1838.2773795753208,144,Triclinic,P1,False,12.765815135939729,"{'Sr': 8.0, 'Ca': 24.0, 'Fe': 4.0, 'Co': 28.0, 'O': 80.0}","['Ca', 'Co', 'Fe', 'O', 'Sr']",5,0.3408022432944529,49.07552303440123,2.2821953791809753,0.37459971651706353,0.08924357031220441,0.0,0.4,0.21661295770048675
mp-775297,FeCu3(PO4)4,3.422871382869824,0.0323218554166624,-1.974806886607143,FM,5.000795,0.0164569996974438,5.000795,303.87039508645825,24,Monoclinic,Pm,False,12.66126646193576,"{'Fe': 1.0, 'Cu': 3.0, 'P': 4.0, 'O': 16.0}","['Cu', 'Fe', 'O', 'P']",4,0.2703419435299134,6.488206644717922,0.7707514994256802,0.1265112075082622,0.35317001724194574,0.0,0.6,0.2165554881758886
mp-772291,Mn5Ni(PO4)6,3.3646766022544985,0.047372074409723,-2.329528912708677,FM,20.999331,0.0471096727965214,20.999331,445.7541254999032,36,Trigonal,R3,False,12.38205904166398,"{'Mn': 5.0, 'Ni': 1.0, 'P': 6.0, 'O': 24.0}","['Mn', 'Ni', 'O', 'P']",4,0.2717380518807744,9.782569867707878,2.1466068000514356,0.35234419721831495,0.051982700910847314,0.0,0.6,0.21653248916058015
mp-1046839,Mg2Nb2CrO8,4.479824948619248,0.0330313546428584,-2.9006138253846157,FM,7.9992522,0.0260373546313332,3.9996261,307.22215498704054,26,Monoclinic,Cc,False,11.81623673027079,"{'Mg': 4.0, 'Nb': 4.0, 'Cr': 2.0, 'O': 16.0}","['Cr', 'Mg', 'Nb', 'O']",4,0.3791245090023332,9.857237234060662,0.811510569346897,0.13320140422729437,0.3389714087050539,0.0,0.6,0.21497198430243392
mp-1246243,Ca8Mn3N8,3.240577437642853,0.0377590602117363,-0.969455304410164,FM,3.5689103,0.0116567380296632,3.5689103,306.16715335954945,19,Monoclinic,C2/m,False,16.114060703134182,"{'Ca': 8.0, 'Mn': 3.0, 'N': 8.0}","['Ca', 'Mn', 'N']",3,0.2011024717694256,3.820946963619087,0.9340381674964772,0.1533130931523773,0.24435983173394984,0.0,0.8,0.21463318678113588
mp-1445397,MgCoO2,4.90484754325873,0.0439395018750001,-2.1111306562500003,FM,12.0006757,0.0769006832357354,3.000168925,156.05421428067794,16,Monoclinic,P2_1/m,False,9.753388392542371,"{'Mg': 4.0, 'Co': 4.0, 'O': 8.0}","['Co', 'Mg', 'O']",3,0.5028865196231774,8.046184313970839,1.4914741238481022,0.24481067181309463,0.12067587476577368,0.0,0.8,0.21412703115496998
